Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
US-2023-101092,2023-10-05,2023-10-06,Same Day,CU-10292,Customer 292,Consumer,United States,Los Angeles,Florida,98921,Central,PR-BIN-2092,Office Supplies,Binders,Binders Model 42,214.9,5,0.1,49.26
US-2024-101093,2024-08-17,2024-08-20,Standard Class,CU-10293,Customer 293,Consumer,United States,Chicago,Georgia,76103,South,PR-CHA-2093,Furniture,Chairs,Chairs Model 43,229.48,9,0.1,33.38
US-2023-101094,2023-09-28,2023-10-01,First Class,CU-10294,Customer 294,Consumer,United States,New York City,Georgia,54350,Central,PR-TAB-2094,Furniture,Tables,Tables Model 44,485.49,4,0.0,139.99
US-2024-101095,2023-03-10,2023-03-17,Standard Class,CU-10295,Customer 295,Corporate,United States,Seattle,Ohio,86325,South,PR-TAB-2095,Furniture,Tables,Tables Model 45,165.82,9,0.2,-29.96
US-2023-101096,2024-05-30,2024-06-02,First Class,CU-10296,Customer 296,Consumer,United States,Miami,Pennsylvania,78745,East,PR-COP-2096,Technology,Copiers,Copiers Model 46,85.38,8,0.0,33.89
US-2024-101097,2024-04-06,2024-04-07,Standard Class,CU-10297,Customer 297,Home Office,United States,Miami,California,73627,Central,PR-BIN-2097,Office Supplies,Binders,Binders Model 47,165.19,3,0.0,25.01
US-2023-101098,2024-10-20,2024-10-26,Second Class,CU-10298,Customer 298,Consumer,United States,Philadelphia,Texas,69090,East,PR-STO-2098,Office Supplies,Storage,Storage Model 48,61.82,9,0.0,22.87
US-2024-101099,2023-08-18,2023-08-21,Standard Class,CU-10299,Customer 299,Consumer,United States,Chicago,Michigan,93230,West,PR-ART-2099,Office Supplies,Art,Art Model 49,306.76,2,0.0,-91.66
US-2023-101100,2023-09-17,2023-09-24,First Class,CU-10300,Customer 300,Home Office,United States,Philadelphia,Michigan,39602,East,PR-STO-2100,Office Supplies,Storage,Storage Model 0,214.3,8,0.2,5.64
US-2024-101101,2024-05-14,2024-05-20,Second Class,CU-10301,Customer 301,Consumer,United States,Atlanta,New York,86151,East,PR-FUR-2101,Furniture,Furnishings,Furnishings Model 1,236.51,8,0.5,-21.34
US-2023-101102,2024-02-20,2024-02-22,First Class,CU-10302,Customer 302,Consumer,United States,Detroit,Pennsylvania,98444,South,PR-TAB-2102,Furniture,Tables,Tables Model 2,245.88,7,0.0,80.84
US-2024-101103,2024-05-14,2024-05-17,Second Class,CU-10303,Customer 303,Corporate,United States,Columbus,California,10552,West,PR-PHO-2103,Technology,Phones,Phones Model 3,286.86,8,0.0,-39.57
US-2023-101104,2023-12-09,2023-12-11,Second Class,CU-10304,Customer 304,Consumer,United States,Los Angeles,Texas,39513,East,PR-STO-2104,Office Supplies,Storage,Storage Model 4,220.23,3,0.0,-29.7
US-2024-101105,2024-05-09,2024-05-14,Second Class,CU-10305,Customer 305,Consumer,United States,Miami,Florida,19013,West,PR-ART-2105,Office Supplies,Art,Art Model 5,238.0,9,0.0,-41.19
US-2023-101106,2023-03-15,2023-03-20,Standard Class,CU-10306,Customer 306,Consumer,United States,Seattle,Illinois,52721,Central,PR-LAB-2106,Office Supplies,Labels,Labels Model 6,84.45,4,0.3,16.87
US-2024-101107,2024-05-12,2024-05-17,First Class,CU-10307,Customer 307,Consumer,United States,Columbus,Michigan,32144,East,PR-ART-2107,Office Supplies,Art,Art Model 7,566.13,6,0.1,43.75
US-2023-101108,2023-03-29,2023-03-31,Standard Class,CU-10308,Customer 308,Home Office,United States,Seattle,New York,14897,East,PR-APP-2108,Office Supplies,Appliances,Appliances Model 8,89.68,4,0.5,23.8
US-2024-101109,2023-11-21,2023-11-23,Second Class,CU-10309,Customer 309,Corporate,United States,Chicago,Georgia,16590,South,PR-PAP-2109,Office Supplies,Paper,Paper Model 9,14.03,3,0.0,-0.0
US-2023-101110,2023-04-06,2023-04-09,Standard Class,CU-10310,Customer 310,Home Office,United States,Miami,Illinois,75126,South,PR-PHO-2110,Technology,Phones,Phones Model 10,106.15,5,0.2,33.16
US-2024-101111,2024-11-10,2024-11-17,Standard Class,CU-10311,Customer 311,Corporate,United States,Chicago,Georgia,80831,South,PR-MAC-2111,Technology,Machines,Machines Model 11,89.04,5,0.0,31.61
US-2023-101112,2023-10-22,2023-10-26,Second Class,CU-10312,Customer 312,Consumer,United States,Los Angeles,California,69965,West,PR-ACC-2112,Technology,Accessories,Accessories Model 12,176.15,8,0.15,68.43
US-2024-101113,2023-03-04,2023-03-11,Standard Class,CU-10313,Customer 313,Consumer,United States,Detroit,Washington,19756,South,PR-CHA-2113,Furniture,Chairs,Chairs Model 13,679.68,9,0.0,119.65
US-2023-101114,2023-06-23,2023-06-25,Standard Class,CU-10314,Customer 314,Consumer,United States,Chicago,Ohio,12108,Central,PR-PAP-2114,Office Supplies,Paper,Paper Model 14,230.21,9,0.1,39.22
US-2024-101115,2024-01-06,2024-01-12,Standard Class,CU-10315,Customer 315,Consumer,United States,Detroit,New York,39418,Central,PR-BOO-2115,Furniture,Bookcases,Bookcases Model 15,351.42,2,0.2,-100.24
US-2023-101116,2023-08-20,2023-08-27,Standard Class,CU-10316,Customer 316,Home Office,United States,Houston,California,21156,East,PR-ART-2116,Office Supplies,Art,Art Model 16,129.63,6,0.1,42.24
US-2024-101117,2023-11-24,2023-11-26,First Class,CU-10317,Customer 317,Corporate,United States,Detroit,Ohio,80780,Central,PR-ART-2117,Office Supplies,Art,Art Model 17,236.38,5,0.0,51.58
US-2023-101118,2023-10-28,2023-10-30,First Class,CU-10318,Customer 318,Corporate,United States,New York City,Illinois,86942,West,PR-COP-2118,Technology,Copiers,Copiers Model 18,279.54,6,0.1,51.46
US-2024-101119,2023-04-07,2023-04-08,Standard Class,CU-10319,Customer 319,Consumer,United States,Chicago,Florida,97636,South,PR-PAP-2119,Office Supplies,Paper,Paper Model 19,361.07,7,0.0,-5.9
US-2023-101120,2023-01-18,2023-01-23,Standard Class,CU-10320,Customer 320,Consumer,United States,Los Angeles,Texas,82158,East,PR-COP-2120,Technology,Copiers,Copiers Model 20,85.66,4,0.0,1.36
US-2024-101121,2024-03-21,2024-03-23,First Class,CU-10321,Customer 321,Consumer,United States,Seattle,New York,45011,West,PR-FUR-2121,Furniture,Furnishings,Furnishings Model 21,450.15,9,0.2,-78.23
US-2023-101122,2024-09-19,2024-09-24,Standard Class,CU-10322,Customer 322,Home Office,United States,Houston,Pennsylvania,28260,Central,PR-BOO-2122,Furniture,Bookcases,Bookcases Model 22,426.21,6,0.1,-0.53
US-2024-101123,2024-07-02,2024-07-08,Second Class,CU-10323,Customer 323,Corporate,United States,Detroit,Illinois,23102,South,PR-LAB-2123,Office Supplies,Labels,Labels Model 23,127.57,1,0.15,-16.89
US-2023-101124,2023-01-01,2023-01-03,Standard Class,CU-10324,Customer 324,Consumer,United States,Detroit,Georgia,87233,East,PR-APP-2124,Office Supplies,Appliances,Appliances Model 24,219.03,6,0.0,20.94
US-2024-101125,2023-12-27,2024-01-02,Standard Class,CU-10325,Customer 325,Consumer,United States,Miami,New York,83937,South,PR-APP-2125,Office Supplies,Appliances,Appliances Model 25,14.1,8,0.0,0.39
US-2023-101126,2024-02-01,2024-02-04,Second Class,CU-10326,Customer 326,Consumer,United States,New York City,New York,55900,West,PR-ACC-2126,Technology,Accessories,Accessories Model 26,368.18,6,0.0,-67.13
US-2024-101127,2023-05-14,2023-05-16,Second Class,CU-10327,Customer 327,Home Office,United States,Detroit,Washington,90522,Central,PR-APP-2127,Office Supplies,Appliances,Appliances Model 27,180.94,3,0.5,-31.39
US-2023-101128,2023-09-05,2023-09-07,Standard Class,CU-10328,Customer 328,Consumer,United States,New York City,Washington,58435,Central,PR-MAC-2128,Technology,Machines,Machines Model 28,125.07,7,0.15,7.48
US-2024-101129,2023-03-17,2023-03-20,Standard Class,CU-10329,Customer 329,Corporate,United States,New York City,California,10189,East,PR-ACC-2129,Technology,Accessories,Accessories Model 29,140.77,3,0.0,-5.84
US-2023-101130,2024-07-04,2024-07-11,Second Class,CU-10330,Customer 330,Consumer,United States,New York City,California,45607,South,PR-ACC-2130,Technology,Accessories,Accessories Model 30,251.46,5,0.15,-42.96
US-2024-101131,2024-08-14,2024-08-20,Standard Class,CU-10331,Customer 331,Home Office,United States,Chicago,Michigan,86949,East,PR-TAB-2131,Furniture,Tables,Tables Model 31,64.64,5,0.2,8.43
US-2023-101132,2024-09-22,2024-09-28,Second Class,CU-10332,Customer 332,Consumer,United States,Atlanta,Georgia,75402,South,PR-BIN-2132,Office Supplies,Binders,Binders Model 32,168.6,9,0.2,-11.61
US-2024-101133,2024-04-08,2024-04-13,First Class,CU-10333,Customer 333,Consumer,United States,Atlanta,New York,86979,East,PR-BIN-2133,Office Supplies,Binders,Binders Model 33,116.89,4,0.15,-28.42
US-2023-101134,2024-11-21,2024-11-27,Standard Class,CU-10334,Customer 334,Corporate,United States,Houston,Ohio,83662,Central,PR-STO-2134,Office Supplies,Storage,Storage Model 34,194.54,6,0.2,71.58
US-2024-101135,2023-05-22,2023-05-23,Standard Class,CU-10335,Customer 335,Consumer,United States,Philadelphia,Illinois,50000,East,PR-FUR-2135,Furniture,Furnishings,Furnishings Model 35,133.52,8,0.5,-38.93
US-2023-101136,2023-10-29,2023-11-03,Standard Class,CU-10336,Customer 336,Consumer,United States,Los Angeles,New York,16103,South,PR-APP-2136,Office Supplies,Appliances,Appliances Model 36,150.89,8,0.0,11.09
US-2024-101137,2023-01-23,2023-01-25,Standard Class,CU-10337,Customer 337,Consumer,United States,Houston,New York,11268,South,PR-PAP-2137,Office Supplies,Paper,Paper Model 37,99.34,8,0.2,10.52
US-2023-101138,2023-06-26,2023-06-27,Standard Class,CU-10338,Customer 338,Consumer,United States,Chicago,Georgia,18041,West,PR-BOO-2138,Furniture,Bookcases,Bookcases Model 38,330.56,6,0.2,-16.5
US-2024-101139,2023-02-25,2023-02-26,First Class,CU-10339,Customer 339,Home Office,United States,Miami,Washington,57429,South,PR-ART-2139,Office Supplies,Art,Art Model 39,98.42,8,0.1,-1.29
US-2023-101140,2023-05-21,2023-05-27,Second Class,CU-10340,Customer 340,Consumer,United States,New York City,Washington,83318,South,PR-BOO-2140,Furniture,Bookcases,Bookcases Model 40,316.61,4,0.0,121.74
US-2024-101141,2023-11-11,2023-11-15,Standard Class,CU-10341,Customer 341,Corporate,United States,Seattle,New York,29330,East,PR-LAB-2141,Office Supplies,Labels,Labels Model 41,56.61,9,0.0,-16.31
US-2023-101142,2023-07-07,2023-07-14,Standard Class,CU-10342,Customer 342,Consumer,United States,Seattle,Ohio,96314,West,PR-PHO-2142,Technology,Phones,Phones Model 42,281.32,5,0.0,5.11
US-2024-101143,2023-05-26,2023-05-31,First Class,CU-10343,Customer 343,Consumer,United States,Los Angeles,Georgia,21526,Central,PR-COP-2143,Technology,Copiers,Copiers Model 43,301.53,3,0.3,-60.78
US-2023-101144,2024-02-28,2024-03-01,Same Day,CU-10344,Customer 344,Consumer,United States,Houston,Washington,62571,East,PR-PHO-2144,Technology,Phones,Phones Model 44,212.68,8,0.0,71.05
US-2024-101145,2023-04-29,2023-05-06,Second Class,CU-10345,Customer 345,Home Office,United States,Seattle,Washington,16621,South,PR-COP-2145,Technology,Copiers,Copiers Model 45,5.04,1,0.1,0.32
US-2023-101146,2023-01-16,2023-01-21,Standard Class,CU-10346,Customer 346,Consumer,United States,Houston,Michigan,77058,Central,PR-STO-2146,Office Supplies,Storage,Storage Model 46,97.88,5,0.2,24.53
US-2024-101147,2024-04-23,2024-04-24,First Class,CU-10347,Customer 347,Corporate,United States,Houston,Florida,32805,West,PR-PAP-2147,Office Supplies,Paper,Paper Model 47,52.81,5,0.15,5.89
US-2023-101148,2023-01-21,2023-01-23,Standard Class,CU-10348,Customer 348,Consumer,United States,Detroit,Ohio,74928,West,PR-PAP-2148,Office Supplies,Paper,Paper Model 48,187.92,7,0.1,-30.83
US-2024-101149,2024-05-30,2024-05-31,Standard Class,CU-10349,Customer 349,Consumer,United States,Miami,Georgia,28254,South,PR-BOO-2149,Furniture,Bookcases,Bookcases Model 49,205.16,1,0.2,-32.79
US-2023-101150,2024-01-31,2024-02-02,Standard Class,CU-10350,Customer 350,Consumer,United States,New York City,New York,46748,South,PR-TAB-2150,Furniture,Tables,Tables Model 0,240.0,1,0.2,-40.39
US-2024-101151,2024-11-18,2024-11-19,Standard Class,CU-10351,Customer 351,Consumer,United States,Seattle,Pennsylvania,15277,South,PR-CHA-2151,Furniture,Chairs,Chairs Model 1,29.51,7,0.15,7.86
US-2023-101152,2023-11-13,2023-11-14,First Class,CU-10352,Customer 352,Consumer,United States,Miami,Pennsylvania,18430,South,PR-APP-2152,Office Supplies,Appliances,Appliances Model 2,139.04,1,0.2,-6.31
US-2024-101153,2024-08-12,2024-08-14,Standard Class,CU-10353,Customer 353,Home Office,United States,Philadelphia,Texas,17313,South,PR-APP-2153,Office Supplies,Appliances,Appliances Model 3,248.49,6,0.1,83.57
US-2023-101154,2023-07-16,2023-07-22,Standard Class,CU-10354,Customer 354,Corporate,United States,Chicago,Georgia,24028,West,PR-PAP-2154,Office Supplies,Paper,Paper Model 4,41.77,6,0.2,14.34
US-2024-101155,2024-08-17,2024-08-23,Standard Class,CU-10355,Customer 355,Corporate,United States,New York City,Florida,64030,West,PR-APP-2155,Office Supplies,Appliances,Appliances Model 5,157.79,6,0.15,50.86
US-2023-101156,2023-08-09,2023-08-15,Standard Class,CU-10356,Customer 356,Corporate,United States,Atlanta,New York,50409,West,PR-COP-2156,Technology,Copiers,Copiers Model 6,224.07,4,0.5,10.1
US-2024-101157,2024-04-25,2024-05-02,Second Class,CU-10357,Customer 357,Corporate,United States,Detroit,Illinois,13846,West,PR-PAP-2157,Office Supplies,Paper,Paper Model 7,302.04,5,0.1,17.39
US-2023-101158,2024-07-19,2024-07-21,Standard Class,CU-10358,Customer 358,Corporate,United States,Miami,Pennsylvania,62204,West,PR-LAB-2158,Office Supplies,Labels,Labels Model 8,196.04,6,0.0,-51.78
US-2024-101159,2024-03-08,2024-03-09,Standard Class,CU-10359,Customer 359,Corporate,United States,Houston,Texas,37122,South,PR-FUR-2159,Furniture,Furnishings,Furnishings Model 9,44.08,3,0.15,16.33
US-2023-101160,2024-10-19,2024-10-21,First Class,CU-10360,Customer 360,Corporate,United States,Philadelphia,Washington,63952,South,PR-BIN-2160,Office Supplies,Binders,Binders Model 10,74.67,8,0.2,-18.02
US-2024-101161,2023-08-13,2023-08-16,Standard Class,CU-10361,Customer 361,Consumer,United States,Philadelphia,Florida,55975,South,PR-APP-2161,Office Supplies,Appliances,Appliances Model 11,258.77,3,0.15,46.08
US-2023-101162,2024-01-10,2024-01-16,Same Day,CU-10362,Customer 362,Consumer,United States,Columbus,Washington,66050,Central,PR-BOO-2162,Furniture,Bookcases,Bookcases Model 12,254.06,2,0.1,-13.07
US-2024-101163,2024-03-17,2024-03-18,Second Class,CU-10363,Customer 363,Consumer,United States,Philadelphia,Texas,60054,East,PR-ART-2163,Office Supplies,Art,Art Model 13,70.82,3,0.2,-13.77
US-2023-101164,2023-11-05,2023-11-09,Standard Class,CU-10364,Customer 364,Corporate,United States,Columbus,Georgia,42525,South,PR-BOO-2164,Furniture,Bookcases,Bookcases Model 14,177.66,1,0.0,9.26
US-2024-101165,2024-05-24,2024-05-26,First Class,CU-10365,Customer 365,Consumer,United States,Seattle,Washington,80597,South,PR-STO-2165,Office Supplies,Storage,Storage Model 15,127.23,9,0.1,-3.99
US-2023-101166,2024-10-28,2024-11-04,Standard Class,CU-10366,Customer 366,Consumer,United States,Columbus,Michigan,30002,South,PR-STO-2166,Office Supplies,Storage,Storage Model 16,146.8,5,0.15,-41.3
US-2024-101167,2024-12-21,2024-12-24,First Class,CU-10367,Customer 367,Consumer,United States,New York City,Pennsylvania,15404,East,PR-PAP-2167,Office Supplies,Paper,Paper Model 17,628.06,4,0.1,7.63
US-2023-101168,2023-08-11,2023-08-12,First Class,CU-10368,Customer 368,Consumer,United States,Seattle,New York,71289,West,PR-PHO-2168,Technology,Phones,Phones Model 18,418.17,4,0.1,-21.87
US-2024-101169,2024-08-11,2024-08-17,Second Class,CU-10369,Customer 369,Consumer,United States,Chicago,Georgia,67290,South,PR-LAB-2169,Office Supplies,Labels,Labels Model 19,566.94,2,0.0,135.79
US-2023-101170,2024-07-02,2024-07-08,Standard Class,CU-10370,Customer 370,Home Office,United States,Detroit,Georgia,20224,South,PR-PAP-2170,Office Supplies,Paper,Paper Model 20,199.61,6,0.0,-7.69
US-2024-101171,2024-11-01,2024-11-07,Standard Class,CU-10371,Customer 371,Consumer,United States,Miami,New York,65852,South,PR-ART-2171,Office Supplies,Art,Art Model 21,106.88,7,0.0,-7.12
US-2023-101172,2024-10-01,2024-10-08,Standard Class,CU-10372,Customer 372,Consumer,United States,Atlanta,Ohio,28639,Central,PR-PAP-2172,Office Supplies,Paper,Paper Model 22,417.0,4,0.1,109.94
US-2024-101173,2023-03-07,2023-03-14,Standard Class,CU-10373,Customer 373,Corporate,United States,New York City,Ohio,37924,Central,PR-PAP-2173,Office Supplies,Paper,Paper Model 23,223.29,3,0.1,-23.66
US-2023-101174,2024-11-24,2024-11-28,Standard Class,CU-10374,Customer 374,Consumer,United States,New York City,Ohio,58106,Central,PR-CHA-2174,Furniture,Chairs,Chairs Model 24,365.44,4,0.15,-86.83
US-2024-101175,2024-10-12,2024-10-16,Standard Class,CU-10375,Customer 375,Corporate,United States,Los Angeles,Georgia,10975,South,PR-TAB-2175,Furniture,Tables,Tables Model 25,115.89,3,0.1,-25.05
US-2023-101176,2023-02-22,2023-02-26,Standard Class,CU-10376,Customer 376,Consumer,United States,Houston,Florida,34583,Central,PR-ACC-2176,Technology,Accessories,Accessories Model 26,119.54,3,0.1,8.08
US-2024-101177,2024-04-07,2024-04-14,Standard Class,CU-10377,Customer 377,Consumer,United States,Columbus,Illinois,13571,West,PR-STO-2177,Office Supplies,Storage,Storage Model 27,71.87,3,0.1,2.27
US-2023-101178,2024-10-16,2024-10-19,Standard Class,CU-10378,Customer 378,Consumer,United States,New York City,Michigan,67602,West,PR-COP-2178,Technology,Copiers,Copiers Model 28,300.5,5,0.5,50.94
US-2024-101179,2023-08-02,2023-08-09,Second Class,CU-10379,Customer 379,Home Office,United States,Philadelphia,New York,76199,East,PR-BOO-2179,Furniture,Bookcases,Bookcases Model 29,76.81,3,0.1,-1.76
US-2023-101180,2024-01-30,2024-01-31,Second Class,CU-10380,Customer 380,Consumer,United States,Atlanta,California,38564,East,PR-BIN-2180,Office Supplies,Binders,Binders Model 30,113.34,2,0.2,39.01
US-2024-101181,2023-11-21,2023-11-26,Same Day,CU-10381,Customer 381,Consumer,United States,Detroit,Washington,88040,West,PR-ACC-2181,Technology,Accessories,Accessories Model 31,242.56,4,0.15,-61.7
US-2023-101182,2023-05-24,2023-05-27,Standard Class,CU-10382,Customer 382,Corporate,United States,Atlanta,California,61331,West,PR-PHO-2182,Technology,Phones,Phones Model 32,306.01,2,0.0,120.99
US-2024-101183,2023-08-29,2023-09-04,Standard Class,CU-10383,Customer 383,Corporate,United States,Columbus,Pennsylvania,89864,West,PR-ACC-2183,Technology,Accessories,Accessories Model 33,417.57,1,0.0,133.38
US-2023-101184,2023-05-17,2023-05-20,Standard Class,CU-10384,Customer 384,Corporate,United States,Detroit,Florida,67326,Central,PR-STO-2184,Office Supplies,Storage,Storage Model 34,227.38,7,0.15,15.38
US-2024-101185,2024-10-25,2024-10-31,Standard Class,CU-10385,Customer 385,Consumer,United States,Philadelphia,Pennsylvania,11120,East,PR-STO-2185,Office Supplies,Storage,Storage Model 35,175.81,6,0.15,-35.78
US-2023-101186,2023-09-16,2023-09-22,Standard Class,CU-10386,Customer 386,Home Office,United States,Los Angeles,New York,87294,West,PR-STO-2186,Office Supplies,Storage,Storage Model 36,202.1,9,0.1,79.0
US-2024-101187,2024-11-06,2024-11-10,Standard Class,CU-10387,Customer 387,Consumer,United States,Detroit,California,93227,Central,PR-APP-2187,Office Supplies,Appliances,Appliances Model 37,444.05,9,0.0,-1.6
US-2023-101188,2023-02-02,2023-02-03,Standard Class,CU-10388,Customer 388,Home Office,United States,Miami,Illinois,73271,South,PR-ACC-2188,Technology,Accessories,Accessories Model 38,339.74,6,0.1,111.6
US-2024-101189,2023-06-23,2023-06-25,Standard Class,CU-10389,Customer 389,Consumer,United States,Columbus,Ohio,17163,South,PR-ACC-2189,Technology,Accessories,Accessories Model 39,185.0,7,0.0,9.12
US-2023-101190,2023-04-04,2023-04-07,Standard Class,CU-10390,Customer 390,Consumer,United States,Houston,Ohio,19102,Central,PR-STO-2190,Office Supplies,Storage,Storage Model 40,421.98,1,0.0,37.6
US-2024-101191,2024-03-03,2024-03-07,Standard Class,CU-10391,Customer 391,Consumer,United States,Seattle,New York,82495,East,PR-LAB-2191,Office Supplies,Labels,Labels Model 41,65.29,4,0.15,-12.1
US-2023-101192,2024-11-21,2024-11-22,First Class,CU-10392,Customer 392,Consumer,United States,Seattle,Pennsylvania,66915,Central,PR-LAB-2192,Office Supplies,Labels,Labels Model 42,271.09,8,0.0,70.03
US-2024-101193,2023-12-11,2023-12-18,Standard Class,CU-10393,Customer 393,Home Office,United States,Atlanta,Washington,20011,West,PR-ACC-2193,Technology,Accessories,Accessories Model 43,836.76,7,0.1,256.46
US-2023-101194,2024-11-07,2024-11-11,Second Class,CU-10394,Customer 394,Corporate,United States,Chicago,Georgia,58505,Central,PR-BIN-2194,Office Supplies,Binders,Binders Model 44,134.0,2,0.15,45.15
US-2024-101195,2024-09-22,2024-09-23,Standard Class,CU-10395,Customer 395,Home Office,United States,Philadelphia,New York,22039,East,PR-STO-2195,Office Supplies,Storage,Storage Model 45,58.69,2,0.0,-1.69
US-2023-101196,2023-02-21,2023-02-25,Standard Class,CU-10396,Customer 396,Consumer,United States,Columbus,Florida,64510,South,PR-PHO-2196,Technology,Phones,Phones Model 46,34.34,9,0.15,-1.7
US-2024-101197,2024-07-27,2024-07-30,Standard Class,CU-10397,Customer 397,Home Office,United States,Detroit,Pennsylvania,81255,West,PR-PAP-2197,Office Supplies,Paper,Paper Model 47,319.78,8,0.2,-11.07
US-2023-101198,2023-02-19,2023-02-22,Second Class,CU-10398,Customer 398,Consumer,United States,Detroit,Michigan,41419,Central,PR-LAB-2198,Office Supplies,Labels,Labels Model 48,196.35,8,0.0,53.07
US-2024-101199,2023-07-20,2023-07-24,First Class,CU-10399,Customer 399,Corporate,United States,Chicago,New York,58575,East,PR-PAP-2199,Office Supplies,Paper,Paper Model 49,105.97,6,0.2,37.21
US-2023-101200,2024-06-23,2024-06-30,Second Class,CU-10000,Customer 0,Corporate,United States,Houston,California,54700,West,PR-COP-2200,Technology,Copiers,Copiers Model 0,45.28,8,0.0,-12.05
US-2024-101201,2024-07-08,2024-07-13,Second Class,CU-10001,Customer 1,Consumer,United States,Los Angeles,Washington,41516,South,PR-MAC-2201,Technology,Machines,Machines Model 1,123.75,1,0.1,29.94
US-2023-101202,2023-07-14,2023-07-15,Standard Class,CU-10002,Customer 2,Consumer,United States,Columbus,Pennsylvania,35247,West,PR-COP-2202,Technology,Copiers,Copiers Model 2,58.06,9,0.0,-7.94
US-2024-101203,2023-03-30,2023-04-04,Standard Class,CU-10003,Customer 3,Corporate,United States,Philadelphia,Ohio,19635,West,PR-FUR-2203,Furniture,Furnishings,Furnishings Model 3,96.62,2,0.3,-2.05
US-2023-101204,2024-05-07,2024-05-08,Standard Class,CU-10004,Customer 4,Consumer,United States,New York City,Texas,19551,South,PR-STO-2204,Office Supplies,Storage,Storage Model 4,163.42,2,0.15,32.01
US-2024-101205,2024-08-29,2024-09-03,Standard Class,CU-10005,Customer 5,Corporate,United States,Detroit,Ohio,49931,West,PR-BOO-2205,Furniture,Bookcases,Bookcases Model 5,418.11,2,0.0,104.0
US-2023-101206,2023-07-21,2023-07-24,Standard Class,CU-10006,Customer 6,Home Office,United States,Detroit,Georgia,11929,East,PR-LAB-2206,Office Supplies,Labels,Labels Model 6,145.41,3,0.1,3.41
US-2024-101207,2023-02-23,2023-02-28,Standard Class,CU-10007,Customer 7,Consumer,United States,Houston,Illinois,21252,Central,PR-PHO-2207,Technology,Phones,Phones Model 7,321.79,8,0.0,102.04
US-2023-101208,2024-02-29,2024-03-04,Standard Class,CU-10008,Customer 8,Consumer,United States,New York City,California,91454,South,PR-BIN-2208,Office Supplies,Binders,Binders Model 8,204.67,7,0.2,-37.61
US-2024-101209,2024-04-01,2024-04-06,Second Class,CU-10009,Customer 9,Consumer,United States,Columbus,Washington,78480,East,PR-LAB-2209,Office Supplies,Labels,Labels Model 9,114.04,7,0.0,23.99
US-2023-101210,2024-07-31,2024-08-01,Standard Class,CU-10010,Customer 10,Consumer,United States,Atlanta,Ohio,15690,West,PR-PAP-2210,Office Supplies,Paper,Paper Model 10,154.32,4,0.2,12.5
US-2024-101211,2024-08-17,2024-08-20,Standard Class,CU-10011,Customer 11,Corporate,United States,Philadelphia,Pennsylvania,25007,Central,PR-COP-2211,Technology,Copiers,Copiers Model 11,238.27,2,0.2,-70.92
US-2023-101212,2024-06-06,2024-06-09,Standard Class,CU-10012,Customer 12,Consumer,United States,Miami,New York,91434,Central,PR-PAP-2212,Office Supplies,Paper,Paper Model 12,318.81,2,0.1,-77.08
US-2024-101213,2023-09-19,2023-09-22,Standard Class,CU-10013,Customer 13,Consumer,United States,Philadelphia,Texas,48570,West,PR-LAB-2213,Office Supplies,Labels,Labels Model 13,630.66,6,0.3,-141.79
US-2023-101214,2024-03-22,2024-03-25,First Class,CU-10014,Customer 14,Consumer,United States,Detroit,Ohio,79550,South,PR-PAP-2214,Office Supplies,Paper,Paper Model 14,92.33,3,0.2,-23.09
US-2024-101215,2024-09-17,2024-09-24,Standard Class,CU-10015,Customer 15,Consumer,United States,Chicago,Pennsylvania,97852,Central,PR-ART-2215,Office Supplies,Art,Art Model 15,394.87,8,0.0,12.81
US-2023-101216,2024-08-13,2024-08-14,Standard Class,CU-10016,Customer 16,Consumer,United States,Detroit,Washington,24328,West,PR-STO-2216,Office Supplies,Storage,Storage Model 16,533.37,5,0.2,-1.1
US-2024-101217,2023-01-17,2023-01-23,Standard Class,CU-10017,Customer 17,Home Office,United States,Atlanta,Florida,95904,East,PR-ART-2217,Office Supplies,Art,Art Model 17,217.3,3,0.2,40.45
US-2023-101218,2023-09-06,2023-09-13,Standard Class,CU-10018,Customer 18,Corporate,United States,Miami,Ohio,76760,East,PR-CHA-2218,Furniture,Chairs,Chairs Model 18,320.19,7,0.2,-85.34
US-2024-101219,2023-12-01,2023-12-05,Standard Class,CU-10019,Customer 19,Home Office,United States,Detroit,Ohio,27399,South,PR-FUR-2219,Furniture,Furnishings,Furnishings Model 19,626.13,2,0.0,-16.04
US-2023-101220,2024-01-06,2024-01-07,First Class,CU-10020,Customer 20,Corporate,United States,Chicago,Washington,85036,West,PR-ART-2220,Office Supplies,Art,Art Model 20,210.04,3,0.15,64.96
US-2024-101221,2024-06-20,2024-06-26,Standard Class,CU-10021,Customer 21,Corporate,United States,Miami,Illinois,56865,East,PR-LAB-2221,Office Supplies,Labels,Labels Model 21,147.65,7,0.0,40.57
US-2023-101222,2024-04-30,2024-05-04,Standard Class,CU-10022,Customer 22,Corporate,United States,Philadelphia,Ohio,73236,South,PR-BIN-2222,Office Supplies,Binders,Binders Model 22,211.09,3,0.0,-9.51
US-2024-101223,2024-04-13,2024-04-20,Standard Class,CU-10023,Customer 23,Corporate,United States,Chicago,Texas,55678,East,PR-COP-2223,Technology,Copiers,Copiers Model 23,187.52,4,0.15,-17.0
